Source	Bioentity ID	HGNC	GO Term	Reference	Evidence Type	Evidence With	Ontology Aspect	Gene Description	Synonyms	Type	Organism	Date	Source2
UniProtKB	P54845	NRL	GO:0043565	PMID:21873635	IBA	MGI:MGI:104555|MGI:MGI:96909|MGI:MGI:99951|PANTHER:PTN002561999|RGD:2982|UniProtKB:O15525|UniProtKB:O60675|UniProtKB:O75444|UniProtKB:P54845|UniProtKB:Q8NHW3|UniProtKB:Q9ULX9|ZFIN:ZDB-GENE-010605-3|ZFIN:ZDB-GENE-010605-4	F	Neural retina-specific leucine zipper protein	D14S46E	protein	NCBITaxon:9606	20180613	GO_Central
UniProtKB	P54845	NRL	GO:0000978	PMID:21873635	IBA	MGI:MGI:104555|MGI:MGI:2673307|MGI:MGI:96911|PANTHER:PTN002561999|UniProtKB:P54845	F	Neural retina-specific leucine zipper protein	D14S46E	protein	NCBITaxon:9606	20180613	GO_Central
UniProtKB	P54845	NRL	GO:0007468	PMID:21873635	IBA	MGI:MGI:102567|PANTHER:PTN000014717	P	Neural retina-specific leucine zipper protein	D14S46E	protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	P54845	NRL	GO:0005634	PMID:21873635	IBA	FB:FBgn0000964|MGI:MGI:104555|MGI:MGI:2673307|MGI:MGI:96909|MGI:MGI:99951|PANTHER:PTN002561999|RGD:1562627|RGD:2982|RGD:3034|UniProtKB:P54845|UniProtKB:Q8NHW3	C	Neural retina-specific leucine zipper protein	D14S46E	protein	NCBITaxon:9606	20180613	GO_Central
UniProtKB	P54845	NRL	GO:0046548	PMID:21873635	IBA	MGI:MGI:102567|PANTHER:PTN000014717	P	Neural retina-specific leucine zipper protein	D14S46E	protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	Q9NR61	DLL4	GO:0061074	GO_REF:0000024	ISS	UniProtKB:Q9JI71	P	Delta-like protein 4	UNQ1895/PRO4341	protein	NCBITaxon:9606	20140305	UniProt
UniProtKB	Q96NZ1	FOXN4	GO:0010842	GO_REF:0000024	ISS	UniProtKB:Q8K3Q3	P	Forkhead box protein N4		protein	NCBITaxon:9606	20140306	UniProt
UniProtKB	Q96NZ1	FOXN4	GO:0035881	GO_REF:0000024	ISS	UniProtKB:Q8K3Q3	P	Forkhead box protein N4		protein	NCBITaxon:9606	20140306	UniProt
UniProtKB	P02462	COL4A1	GO:0001569	PMID:20818663	IMP		P	Collagen alpha-1(IV) chain		protein	NCBITaxon:9606	20140115	BHF-UCL
UniProtKB	P02462	COL4A1	GO:0061304	PMID:20818663	IMP		P	Collagen alpha-1(IV) chain		protein	NCBITaxon:9606	20140115	BHF-UCL
UniProtKB	Q96NT5	SLC46A1	GO:0005886	PMID:28112518	IDA		C	Proton-coupled folate transporter	HCP1|PCFT	protein	NCBITaxon:9606	20200603	ARUK-UCL
UniProtKB	Q96NT5	SLC46A1	GO:0016323	PMID:31791063	IDA		C	Proton-coupled folate transporter	HCP1|PCFT	protein	NCBITaxon:9606	20200526	ARUK-UCL
UniProtKB	Q96NT5	SLC46A1	GO:0016324	PMID:31791063	IDA		C	Proton-coupled folate transporter	HCP1|PCFT	protein	NCBITaxon:9606	20200526	ARUK-UCL
UniProtKB	Q96NR8	RDH12	GO:0045494	PMID:12226107	TAS		P	Retinol dehydrogenase 12	SDR7C2	protein	NCBITaxon:9606	20031125	UniProt
UniProtKB	Q96NH3	TBC1D32	GO:0003406	GO_REF:0000107	IEA	UniProtKB:Q3URV1|ensembl:ENSMUSP00000097328	P	Protein broad-minded	BROMI|C6orf170|C6orf171	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	P07949	RET	GO:0060041	GO_REF:0000107	IEA	UniProtKB:G3V9H8|ensembl:ENSRNOP00000047793	P	Proto-oncogene tyrosine-protein kinase receptor Ret	CDHF12|CDHR16|PTC|RET51	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	P54762	EPHB1	GO:0031290	GO_REF:0000024	ISS	UniProtKB:Q8CBF3	P	Ephrin type-B receptor 1	ELK|EPHT2|HEK6|NET	protein	NCBITaxon:9606	20110902	UniProt
UniProtKB	P02768	ALB	GO:0001895	PMID:23580065	HEP		P	Albumin	GIG20|GIG42|PRO0903|PRO1708|PRO2044|PRO2619|PRO2675|UNQ696/PRO1341	protein	NCBITaxon:9606	20140103	UniProt
UniProtKB	P02753	RBP4	GO:0016918	GO_REF:0000043	IEA	UniProtKB-KW:KW-0845	F	Retinol-binding protein 4	PRO2222	protein	NCBITaxon:9606	20200613	UniProt
UniProtKB	P02753	RBP4	GO:0060059	GO_REF:0000024	ISS	UniProtKB:Q00724	P	Retinol-binding protein 4	PRO2222	protein	NCBITaxon:9606	20080730	BHF-UCL
UniProtKB	P02746	C1QB	GO:0045202	GO_REF:0000024	ISS	UniProtKB:P14106	C	Complement C1q subcomponent subunit B		protein	NCBITaxon:9606	20190104	ARUK-UCL
UniProtKB	P02745	C1QA	GO:0045202	GO_REF:0000024	ISS	UniProtKB:P98086	C	Complement C1q subcomponent subunit A		protein	NCBITaxon:9606	20190104	ARUK-UCL
UniProtKB	Q9NPJ1	MKKS	GO:0045494	GO_REF:0000024	ISS	UniProtKB:Q9JI70	P	McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin	BBS6	protein	NCBITaxon:9606	20080903	BHF-UCL
UniProtKB	P09455	RBP1	GO:0016918	GO_REF:0000043	IEA	UniProtKB-KW:KW-0845	F	Retinol-binding protein 1	CRBP1	protein	NCBITaxon:9606	20200613	UniProt
UniProtKB	Q96QU1	PCDH15	GO:0045494	PMID:11398101	IMP		P	Protocadherin-15	USH1F	protein	NCBITaxon:9606	20071018	HGNC-UCL
UniProtKB	Q5T3U5	ABCC10	GO:0005886	PMID:28112518	IDA		C	Multidrug resistance-associated protein 7	MRP7|SIMRP7	protein	NCBITaxon:9606	20200603	ARUK-UCL
UniProtKB	Q96R05	RBP7	GO:0016918	GO_REF:0000043	IEA	UniProtKB-KW:KW-0845	F	Retinoid-binding protein 7		protein	NCBITaxon:9606	20200613	UniProt
UniProtKB	Q01650	SLC7A5	GO:0005886	PMID:28112518	IDA		C	Large neutral amino acids transporter small subunit 1	CD98LC|LAT1|MPE16	protein	NCBITaxon:9606	20200603	ARUK-UCL
UniProtKB	Q01650	SLC7A5	GO:0015175	PMID:17197568	IMP		F	Large neutral amino acids transporter small subunit 1	CD98LC|LAT1|MPE16	protein	NCBITaxon:9606	20200520	ARUK-UCL
UniProtKB	Q01650	SLC7A5	GO:0016324	PMID:31791063	IDA		C	Large neutral amino acids transporter small subunit 1	CD98LC|LAT1|MPE16	protein	NCBITaxon:9606	20200526	ARUK-UCL
UniProtKB	Q01650	SLC7A5	GO:0098713	PMID:17197568	IMP		P	Large neutral amino acids transporter small subunit 1	CD98LC|LAT1|MPE16	protein	NCBITaxon:9606	20200520	ARUK-UCL
UniProtKB	P29373	CRABP2	GO:0016918	GO_REF:0000043	IEA	UniProtKB-KW:KW-0845	F	Cellular retinoic acid-binding protein 2		protein	NCBITaxon:9606	20200613	UniProt
UniProtKB	P29323	EPHB2	GO:0031290	GO_REF:0000107	IEA	UniProtKB:P54763|ensembl:ENSMUSP00000058135	P	Ephrin type-B receptor 2	DRT|EPHT3|EPTH3|ERK|HEK5|TYRO5	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	O60218	AKR1B10	GO:0001758	PMID:21851338	IDA		F	Aldo-keto reductase family 1 member B10	AKR1B11	protein	NCBITaxon:9606	20120119	UniProt
UniProtKB	O75093	SLIT1	GO:0031290	GO_REF:0000107	IEA	UniProtKB:Q80TR4|ensembl:ENSMUSP00000025993	P	Slit homolog 1 protein	KIAA0813|MEGF4|SLIL1	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q96KN7	RPGRIP1	GO:0060041	GO_REF:0000107	IEA	UniProtKB:Q9EPQ2|ensembl:ENSMUSP00000107230	P	X-linked retinitis pigmentosa GTPase regulator-interacting protein 1		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q96KN7	RPGRIP1	GO:0046548	PMID:21873635	IBA	PANTHER:PTN002682000|ZFIN:ZDB-GENE-091204-394	P	X-linked retinitis pigmentosa GTPase regulator-interacting protein 1		protein	NCBITaxon:9606	20200618	GO_Central
UniProtKB	Q9UMX6	GUCA1B	GO:0120199	PMID:9620085	IDA		C	Guanylyl cyclase-activating protein 2	GCAP2	protein	NCBITaxon:9606	20200605	UniProt
UniProtKB	Q9P202	WHRN	GO:0001895	GO_REF:0000024	ISS	UniProtKB:Q80VW5	P	Whirlin	DFNB31|KIAA1526	protein	NCBITaxon:9606	20180925	UniProt
UniProtKB	Q9P202	WHRN	GO:0001895	PMID:17171570	IMP		P	Whirlin	DFNB31|KIAA1526	protein	NCBITaxon:9606	20070807	HGNC-UCL
UniProtKB	Q68CZ1	RPGRIP1L	GO:0046548	PMID:21873635	IBA	PANTHER:PTN002682000|ZFIN:ZDB-GENE-091204-394	P	Protein fantom	FTM|KIAA1005|NPHP8	protein	NCBITaxon:9606	20200618	GO_Central
UniProtKB	P09619	PDGFRB	GO:0061298	GO_REF:0000024	ISS	UniProtKB:P05622	P	Platelet-derived growth factor receptor beta	PDGFR|PDGFR1	protein	NCBITaxon:9606	20110408	UniProt
UniProtKB	Q9Y5X4	NR2E3	GO:0060041	GO_REF:0000107	IEA	UniProtKB:Q9QXZ7|ensembl:ENSMUSP00000034831	P	Photoreceptor-specific nuclear receptor	PNR|RNR	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q16181	SEPTIN7	GO:0005930	PMID:23572511	IDA		C	Septin-7	CDC10|SEPT7	protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	Q16181	SEPTIN7	GO:0031105	PMID:23572511	IDA		C	Septin-7	CDC10|SEPT7	protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	Q16181	SEPTIN7	GO:0097730	PMID:23572511	IDA		C	Septin-7	CDC10|SEPT7	protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	Q16181	SEPTIN7	GO:1902857	PMID:23572511	IMP		P	Septin-7	CDC10|SEPT7	protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	P42330	AKR1C3	GO:0001758	PMID:21851338	IDA		F	Aldo-keto reductase family 1 member C3	DDH1|HSD17B5|KIAA0119|PGFS	protein	NCBITaxon:9606	20120119	UniProt
UniProtKB	P42330	AKR1C3	GO:0042574	PMID:21851338	IDA		P	Aldo-keto reductase family 1 member C3	DDH1|HSD17B5|KIAA0119|PGFS	protein	NCBITaxon:9606	20120119	UniProt
UniProtKB	O95754	SEMA4F	GO:0031290	GO_REF:0000107	IEA	UniProtKB:Q9Z143|ensembl:ENSRNOP00000009269	P	Semaphorin-4F	SEMAM|SEMAW	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	P10415	BCL2	GO:0046671	GO_REF:0000107	IEA	UniProtKB:P10417|ensembl:ENSMUSP00000108371	P	Apoptosis regulator Bcl-2		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	O43868	SLC28A2	GO:0001895	PMID:21873635	IBA	PANTHER:PTN000063492|RGD:61840	P	Sodium/nucleoside cotransporter 2	CNT2	protein	NCBITaxon:9606	20200312	GO_Central
UniProtKB	Q96HR9	REEP6	GO:0044317	GO_REF:0000107	IEA	UniProtKB:Q9JM62|ensembl:ENSMUSP00000100991	C	Receptor expression-enhancing protein 6	C19orf32|DP1L1	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q9H251	CDH23	GO:0045494	PMID:16679490	IMP		P	Cadherin-23	KIAA1774|KIAA1812|UNQ1894/PRO4340	protein	NCBITaxon:9606	20071018	HGNC-UCL
UniProtKB	P27816	MAP4	GO:0005930	PMID:23572511	IDA		C	Microtubule-associated protein 4		protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	P27816	MAP4	GO:1902856	PMID:23572511	IMP		P	Microtubule-associated protein 4		protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	Q16518	RPE65	GO:0001895	PMID:15557452	IMP		P	Retinoid isomerohydrolase		protein	NCBITaxon:9606	20140411	UniProt
UniProtKB	Q16518	RPE65	GO:0003407	GO_REF:0000107	IEA	UniProtKB:O70276|ensembl:ENSRNOP00000069757	P	Retinoid isomerohydrolase		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q16518	RPE65	GO:0004744	GO_REF:0000024	ISS	UniProtKB:Q91ZQ5	F	Retinoid isomerohydrolase		protein	NCBITaxon:9606	20171101	UniProt
UniProtKB	Q16518	RPE65	GO:0042574	GO_REF:0000107	IEA	UniProtKB:O70276|ensembl:ENSRNOP00000069757	P	Retinoid isomerohydrolase		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q16518	RPE65	GO:0042574	GO_REF:0000107	IEA	UniProtKB:Q91ZQ5|ensembl:ENSMUSP00000143654	P	Retinoid isomerohydrolase		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q16518	RPE65	GO:0060042	GO_REF:0000107	IEA	UniProtKB:Q91ZQ5|ensembl:ENSMUSP00000143654	P	Retinoid isomerohydrolase		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q96FL8	SLC47A1	GO:0005886	PMID:28112518	IDA		C	Multidrug and toxin extrusion protein 1	MATE1	protein	NCBITaxon:9606	20200603	ARUK-UCL
UniProtKB	Q96FL8	SLC47A1	GO:0016323	PMID:31791063	IDA		C	Multidrug and toxin extrusion protein 1	MATE1	protein	NCBITaxon:9606	20200526	ARUK-UCL
UniProtKB	Q96FL8	SLC47A1	GO:0016324	PMID:31791063	IDA		C	Multidrug and toxin extrusion protein 1	MATE1	protein	NCBITaxon:9606	20200526	ARUK-UCL
UniProtKB	P00441	SOD1	GO:0001895	GO_REF:0000024	ISS	UniProtKB:P08228	P	Superoxide dismutase [Cu-Zn]		protein	NCBITaxon:9606	20070813	UniProt
UniProtKB	Q16378	PRR4	GO:0001895	PMID:23580065	HEP		P	Proline-rich protein 4	LPRP|PROL4	protein	NCBITaxon:9606	20140103	UniProt
UniProtKB	Q9UI40	SLC24A2	GO:0001917	PMID:10662833	ISS	UniProtKB:Q9IAL7	C	Sodium/potassium/calcium exchanger 2	NCKX2	protein	NCBITaxon:9606	20191216	ARUK-UCL
UniProtKB	P42575	CASP2	GO:0003407	GO_REF:0000107	IEA	UniProtKB:P55215|ensembl:ENSRNOP00000022672	P	Caspase-2	ICH1|NEDD2	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q9UHM6	OPN4	GO:0005502	PMID:15674244	IDA		F	Melanopsin	MOP	protein	NCBITaxon:9606	20061123	UniProt
UniProtKB	O75445	USH2A	GO:0045494	PMID:10090909	IMP		P	Usherin		protein	NCBITaxon:9606	20071018	HGNC-UCL
UniProtKB	Q9UHD8	SEPTIN9	GO:0005930	PMID:23572511	IDA		C	Septin-9	KIAA0991|MSF|SEPT9	protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	Q9UHD8	SEPTIN9	GO:0031105	PMID:23572511	IDA		C	Septin-9	KIAA0991|MSF|SEPT9	protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	Q9UHD8	SEPTIN9	GO:0097730	PMID:23572511	IDA		C	Septin-9	KIAA0991|MSF|SEPT9	protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	Q9UHD8	SEPTIN9	GO:1902857	PMID:23572511	IMP		P	Septin-9	KIAA0991|MSF|SEPT9	protein	NCBITaxon:9606	20160126	GO_Central
UniProtKB	Q8NI36	WDR36	GO:0001895	GO_REF:0000107	IEA	UniProtKB:Q3TAQ9|ensembl:ENSMUSP00000052465	P	WD repeat-containing protein 36		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	P05937	CALB1	GO:0010842	GO_REF:0000107	IEA	UniProtKB:P12658|ensembl:ENSMUSP00000029876	P	Calbindin	CAB27	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q5TZA2	CROCC	GO:0045494	GO_REF:0000107	IEA	UniProtKB:Q8CJ40|ensembl:ENSMUSP00000099549	P	Rootletin	KIAA0445	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q9Y466	NR2E1	GO:0060041	GO_REF:0000107	IEA	UniProtKB:Q64104|ensembl:ENSMUSP00000019938	P	Nuclear receptor subfamily 2 group E member 1	TLX	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q8NDX2	SLC17A8	GO:0003407	GO_REF:0000107	IEA	UniProtKB:Q7TSF2|ensembl:ENSRNOP00000010207	P	Vesicular glutamate transporter 3	VGLUT3	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	P05549	TFAP2A	GO:0010842	PMID:20607706	IEP		P	Transcription factor AP-2-alpha	AP2TF|TFAP2	protein	NCBITaxon:9606	20110909	UniProt
UniProtKB	Q9H0F7	ARL6	GO:0010842	GO_REF:0000107	IEA	UniProtKB:O88848|ensembl:ENSMUSP00000097238	P	ADP-ribosylation factor-like protein 6	BBS3	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	P57739	CLDN2	GO:0005515	PMID:25323998	IPI	UniProtKB:O00501	F	Claudin-2	PSEC0059|SP82|UNQ705/PRO1356	protein	NCBITaxon:9606	20190702	ARUK-UCL
UniProtKB	P57739	CLDN2	GO:0005515	PMID:25323998	IPI	UniProtKB:O95832	F	Claudin-2	PSEC0059|SP82|UNQ705/PRO1356	protein	NCBITaxon:9606	20190702	ARUK-UCL
UniProtKB	O95343	SIX3	GO:0061074	GO_REF:0000024	ISS	UniProtKB:Q62233	P	Homeobox protein SIX3		protein	NCBITaxon:9606	20140908	UniProt
UniProtKB	P84074	HPCA	GO:0060041	GO_REF:0000107	IEA	UniProtKB:P84076|ensembl:ENSRNOP00000009153	P	Neuron-specific calcium-binding protein hippocalcin	BDR2	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q8NBN7	RDH13	GO:0010842	GO_REF:0000107	IEA	UniProtKB:Q8CEE7|ensembl:ENSMUSP00000008579	P	Retinol dehydrogenase 13	SDR7C3|PSEC0082|UNQ736/PRO1430	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q8NBN7	RDH13	GO:0042574	PMID:18039331	IDA		P	Retinol dehydrogenase 13	SDR7C3|PSEC0082|UNQ736/PRO1430	protein	NCBITaxon:9606	20181112	UniProt
UniProtKB	Q8NBN7	RDH13	GO:0042574	PMID:21873635	IBA	PANTHER:PTN002534708|UniProtKB:Q8NBN7	P	Retinol dehydrogenase 13	SDR7C3|PSEC0082|UNQ736/PRO1430	protein	NCBITaxon:9606	20200207	GO_Central
UniProtKB	Q9H2X6	HIPK2	GO:0010842	GO_REF:0000107	IEA	UniProtKB:Q9QZR5|ensembl:ENSMUSP00000124133	P	Homeodomain-interacting protein kinase 2		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q9H2X6	HIPK2	GO:0060059	GO_REF:0000107	IEA	UniProtKB:Q9QZR5|ensembl:ENSMUSP00000124133	P	Homeodomain-interacting protein kinase 2		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	P05231	IL6	GO:0010575	PMID:28433754	IMP		P	Interleukin-6	IFNB2	protein	NCBITaxon:9606	20190228	ARUK-UCL
UniProtKB	P05231	IL6	GO:0042531	PMID:28433754	IMP		P	Interleukin-6	IFNB2	protein	NCBITaxon:9606	20190228	ARUK-UCL
UniProtKB	P05231	IL6	GO:1902512	PMID:28433754	IMP		P	Interleukin-6	IFNB2	protein	NCBITaxon:9606	20190228	ARUK-UCL
UniProtKB	Q9ULV1	FZD4	GO:0061299	PMID:12172548	IMP		P	Frizzled-4		protein	NCBITaxon:9606	20101213	BHF-UCL
UniProtKB	Q9ULV1	FZD4	GO:0061299	PMID:15024691	IMP		P	Frizzled-4		protein	NCBITaxon:9606	20101213	BHF-UCL
UniProtKB	Q9ULV1	FZD4	GO:0061304	GO_REF:0000107	IEA	UniProtKB:Q61088|ensembl:ENSMUSP00000049852	P	Frizzled-4		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q9ULV1	FZD4	GO:0061299	PMID:21873635	IBA	MGI:MGI:108520|PANTHER:PTN002601720|UniProtKB:Q9ULV1	P	Frizzled-4		protein	NCBITaxon:9606	20180323	GO_Central
UniProtKB	P35913	PDE6B	GO:0060041	PMID:21873635	IBA	MGI:MGI:97525|PANTHER:PTN002602875	P	Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta	PDEB	protein	NCBITaxon:9606	20180917	GO_Central
UniProtKB	Q6EMB2	TTLL5	GO:0060041	PMID:24791901	IMP		P	Tubulin polyglutamylase TTLL5	KIAA0998|STAMP	protein	NCBITaxon:9606	20160629	MGI
UniProtKB	Q8NFJ9	BBS1	GO:0045494	PMID:17980398	IMP		P	Bardet-Biedl syndrome 1 protein	BBS2L2	protein	NCBITaxon:9606	20080514	BHF-UCL
UniProtKB	Q8NFJ9	BBS1	GO:0061512	PMID:23943788	IMP		P	Bardet-Biedl syndrome 1 protein	BBS2L2	protein	NCBITaxon:9606	20150130	GO_Central
UniProtKB	Q96CM4	NXNL1	GO:0045494	PMID:25957687	IMP		P	Nucleoredoxin-like protein 1	TXNL6	protein	NCBITaxon:9606	20200525	UniProt
UniProtKB	P47804	RGR	GO:0004930	PMID:8641686	TAS		F	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20030904	PINC
UniProtKB	P47804	RGR	GO:0005515	PMID:16189514	IPI	UniProtKB:Q96EK5	F	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20200613	IntAct
UniProtKB	P47804	RGR	GO:0007601	GO_REF:0000043	IEA	UniProtKB-KW:KW-0844	P	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20200613	UniProt
UniProtKB	P47804	RGR	GO:0009584	GO_REF:0000108	IEA	GO:0008020	P	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20200614	GOC
UniProtKB	P47804	RGR	GO:0018298	GO_REF:0000043	IEA	UniProtKB-KW:KW-0157	P	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20200613	UniProt
UniProtKB	P47804	RGR	GO:0071482	PMID:21873635	IBA	FB:FBgn0002940|MGI:MGI:1353425|MGI:MGI:2662912|MGI:MGI:97914|PANTHER:PTN000662115|RGD:3573|UniProtKB:D0E2W5|UniProtKB:F1NEY8|UniProtKB:P02699	P	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	P47804	RGR	GO:0008020	PMID:21873635	IBA	FB:FBgn0002940|FB:FBgn0003249|FB:FBgn0003250|FB:FBgn0014019|FB:FBgn0019940|MGI:MGI:1353425|PANTHER:PTN000662115|RGD:621701|UniProtKB:D0E2W5|UniProtKB:F1NEY2|UniProtKB:F1NEY8|UniProtKB:P02699|UniProtKB:Q9UHM6	F	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	P47804	RGR	GO:0007602	PMID:21873635	IBA	FB:FBgn0002940|FB:FBgn0003249|FB:FBgn0003250|FB:FBgn0014019|FB:FBgn0019940|MGI:MGI:1353425|MGI:MGI:2662912|MGI:MGI:97914|PANTHER:PTN000662115|RGD:3573|RGD:621701|UniProtKB:D0E2W5|UniProtKB:F1NEY8|UniProtKB:F1R0P5|UniProtKB:F1RAF0|UniProtKB:P02699|UniProtKB:Q6U736|UniProtKB:Q9UHM6|ZFIN:ZDB-GENE-030616-402|ZFIN:ZDB-GENE-040724-51|ZFIN:ZDB-GENE-061201-30|ZFIN:ZDB-GENE-081105-91|ZFIN:ZDB-GENE-130530-850	P	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	P47804	RGR	GO:0007186	PMID:21873635	IBA	MGI:MGI:1353425|MGI:MGI:2662912|PANTHER:PTN000662115|RGD:3573|UniProtKB:P02699|UniProtKB:P08100|UniProtKB:Q9Y2T5|ZFIN:ZDB-GENE-030314-2|ZFIN:ZDB-GENE-070111-2|ZFIN:ZDB-GENE-080415-3|ZFIN:ZDB-GENE-110622-1	P	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	P47804	RGR	GO:0005887	PMID:21873635	IBA	MGI:MGI:1929473|PANTHER:PTN000662115|UniProtKB:P02699	C	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	P47804	RGR	GO:0001750	PMID:21873635	IBA	MGI:MGI:1097692|MGI:MGI:97914|MGI:MGI:99438|PANTHER:PTN000662150|RGD:3573|RGD:620978|RGD:621033|UniProtKB:F1P3Y2|UniProtKB:P02699|UniProtKB:P08100|UniProtKB:P22328|UniProtKB:P22329|ZFIN:ZDB-GENE-990415-271|ZFIN:ZDB-GENE-990604-40|ZFIN:ZDB-GENE-990604-42	C	RPE-retinal G protein-coupled receptor		protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	O75197	LRP5	GO:0060042	PMID:15346351	IMP		P	Low-density lipoprotein receptor-related protein 5	LR3|LRP7	protein	NCBITaxon:9606	20100914	BHF-UCL
UniProtKB	O75197	LRP5	GO:0061304	PMID:15024691	IMP		P	Low-density lipoprotein receptor-related protein 5	LR3|LRP7	protein	NCBITaxon:9606	20110110	BHF-UCL
UniProtKB	O75197	LRP5	GO:0061304	PMID:15346351	IMP		P	Low-density lipoprotein receptor-related protein 5	LR3|LRP7	protein	NCBITaxon:9606	20100930	BHF-UCL
UniProtKB	O75197	LRP5	GO:0061304	PMID:21873635	IBA	PANTHER:PTN000056265|UniProtKB:O75197	P	Low-density lipoprotein receptor-related protein 5	LR3|LRP7	protein	NCBITaxon:9606	20170228	GO_Central
UniProtKB	Q5QJU3	ACER2	GO:0035690	PMID:20628055	IEP		P	Alkaline ceramidase 2	ASAH3L|PP11646	protein	NCBITaxon:9606	20120614	BHF-UCL
UniProtKB	Q96A47	ISL2	GO:0031290	GO_REF:0000107	IEA	UniProtKB:Q9CXV0|ensembl:ENSMUSP00000034869	P	Insulin gene enhancer protein ISL-2		protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	O15303	GRM6	GO:0060041	GO_REF:0000107	IEA	UniProtKB:Q5NCH9|ensembl:ENSMUSP00000130728	P	Metabotropic glutamate receptor 6	GPRC1F|MGLUR6	protein	NCBITaxon:9606	20200215	Ensembl
UniProtKB	Q9BV73	CEP250	GO:1905515	PMID:23789104	IMP		P	Centrosome-associated protein CEP250	CEP2|CNAP1	protein	NCBITaxon:9606	20150202	GO_Central
UniProtKB	Q86VF2	IGFN1	GO:0010842	PMID:21873635	IBA	MGI:MGI:2443847|PANTHER:PTN002236006|UniProtKB:Q8AV57|UniProtKB:Q8AV58	P	Immunoglobulin-like and fibronectin type III domain-containing protein 1	EEF1A2BP1|KYIP1	protein	NCBITaxon:9606	20180817	GO_Central
UniProtKB	P61626	LYZ	GO:0001895	PMID:23580065	HEP		P	Lysozyme C	LZM	protein	NCBITaxon:9606	20140103	UniProt
UniProtKB	Q9HAY6	BCO1	GO:0042574	PMID:15983114	NAS		P	Beta,beta-carotene 15,15'-dioxygenase	BCDO|BCDO1|BCMO1	protein	NCBITaxon:9606	20120626	BHF-UCL
UniProtKB	Q9HAY6	BCO1	GO:0042574	PMID:21873635	IBA	MGI:MGI:1926923|MGI:MGI:2177469|PANTHER:PTN000057192|UniProtKB:Q9I993	P	Beta,beta-carotene 15,15'-dioxygenase	BCDO|BCDO1|BCMO1	protein	NCBITaxon:9606	20180322	GO_Central
UniProtKB	Q92481	TFAP2B	GO:0010842	PMID:20607706	IEP		P	Transcription factor AP-2-beta		protein	NCBITaxon:9606	20110909	UniProt
